"","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"183","ALG9",0.209108556057126,7.05232771442861,3.25685566607744,0.00358383477584842,0.0169077849240947,-2.77060772997289
"184","ALKBH2",0.391133706794139,7.63583246660202,8.55643709030118,1.76673801449233e-08,6.26304603283637e-07,9.46031252213793
"185","ALKBH3",0.182469156108057,6.90617718524012,3.10195037132058,0.00516463317763065,0.0226756774512889,-3.1218056694455
"186","ALKBH7",-0.195950370544324,8.57543263180189,-2.96316052441484,0.00713682908127952,0.0296482557452194,-3.43071830264451
"187","ALKBH8",0.319556893361931,3.03424012301151,3.73867857375888,0.00112490318664067,0.00660343931699751,-1.64442867321044
"188","ALMS1-IT1",0.561963936394859,4.02443591517298,6.77161779164853,7.96521206688197e-07,1.47399017954252e-05,5.60723105680774
"189","ALOX15B",-0.196073180290224,3.08261170845349,-2.838925250267,0.00949862338373424,0.0371412273665676,-3.70203525888638
"190","ALS2",0.380015280605876,4.7573259200631,4.884311135405,6.81290293142266e-05,0.0006289742266124,1.13186720539283
"191","ALYREF",0.23199750087656,10.0779155975089,3.56868976128457,0.00169824479094454,0.00923053837549251,-2.04666502531554
"192","AMBP",0.312088444923804,4.47823717696997,3.59333195676557,0.00160008967943725,0.00881532679954255,-1.98864498835361
"193","AMD1",0.436127921140997,9.15582126511223,6.61418305121745,1.13718427689075e-06,1.96761309509021e-05,5.24748725317326
"194","AMER1",0.263510994555234,3.54839184117397,3.44850948231716,0.00226814338897337,0.0116654597932262,-2.32804758084712
"195","AMFR",0.457299367523291,5.28156002056777,3.22428935991806,0.00387135472774492,0.018022427583149,-2.84495969366287
"196","AMHR2",-0.233232294822746,4.78751017770067,-3.79497414938615,0.00098091927967265,0.00590171747430983,-1.51027431343901
"197","AMIGO3",0.243610927007268,7.62063859511537,3.48819117441771,0.0020618598533429,0.0107753325283057,-2.2354416263309
"198","AMMECR1",0.615842800527231,6.47444324737281,5.28834910858497,2.55528730132907e-05,0.000275755874415257,2.11338077626882
"199","AMOTL2",-0.170490469043991,7.63391187274675,-2.72190781444919,0.012389982332406,0.0458235132112122,-3.95260914570491
"200","AMPD2",0.30906771886298,6.72367175821468,4.85174143150487,7.37647788126214e-05,0.000672925352586317,1.05250196298809
"201","AMPH",-0.578557261687411,6.33506026822897,-7.2593065019645,2.69775312818689e-07,5.95254497349036e-06,6.70192007877164
"202","AMZ1",0.212164250675771,5.17585941022529,3.14840585709848,0.00463070441133622,0.0207538887326301,-3.01715397594465
"203","ANAPC10",0.267209182252048,7.87281028596156,3.95066890390085,0.000670878984663253,0.0043245763298861,-1.13720029954795
"204","ANAPC13",0.262159035066942,2.68666186316524,3.4597842199468,0.00220756287438011,0.0114140137071966,-2.30176706808777
"205","ANAPC16",-0.312027865622887,7.15921768842515,-4.23796489968647,0.000331884501641765,0.00238853307022113,-0.442740151538598
"206","ANAPC4",0.264112607784988,7.79451488943472,4.60120808360342,0.00013614769206088,0.00113390875662257,0.441580205052659
"207","ANAPC5",0.398490820433953,8.67917675007838,4.73458633113118,9.82162523934687e-05,0.000856833633800669,0.766873349377454
"208","ANAPC7",0.430975346277135,8.99263241607079,8.18230709112087,3.78985235112343e-08,1.17621381713566e-06,8.68799564811313
"209","ANGEL2",0.347229097661639,5.69943940727574,3.53115371155631,0.00185921656024447,0.00992543046645343,-2.13483834292361
"210","ANGPT4",-0.222828788129265,4.68663958361695,-3.20346432381532,0.00406680771948598,0.0187226449400637,-2.8923651860691
"211","ANGPTL2",-0.205267901711573,3.54922188798128,-2.94171468425115,0.00749979430839989,0.0308169857956277,-3.47792038251381
"212","ANHX",-0.218383799320972,6.61992517164708,-2.75475220593457,0.0115036773310855,0.0432347077128816,-3.88279277148776
"213","ANK3",-1.03183940068455,5.28290622018068,-7.30940251968609,2.41808541036443e-07,5.41020553614189e-06,6.81263098192165
"214","ANKEF1",0.411227639521186,4.83724387107946,4.18951334506901,0.000373767335984561,0.00264143335501955,-0.560283000298729
"215","ANKH",0.268840962960769,4.23946135235316,2.81217499741305,0.0100967198347085,0.0390242356530253,-3.75975948752168
"216","ANKHD1",0.320640230060539,8.53274487510624,4.06677195171307,0.000504960376242882,0.00340744153094712,-0.857345996220753
"217","ANKHD1-EIF4EBP3",0.320640230060539,8.53274487510624,4.06677195171307,0.000504960376242882,0.00340744153094712,-0.857345996220753
"218","ANKMY1",0.243885483637539,5.04890136357614,3.05528444453957,0.00576053308500803,0.0248454400589991,-3.22631589061936
"219","ANKRA2",-0.410913976395543,7.10245604187524,-5.13079693595131,3.74069131394968e-05,0.000378683441011883,1.73147595855632
"220","ANKRD10",-0.547703669164266,6.72147180516951,-8.91276569389135,8.68809357886502e-09,3.5370762152544e-07,10.1783598310858
"221","ANKRD13B",0.251191079599749,5.2264661686177,4.1509690689268,0.000410817232724887,0.00285755383687331,-0.653685502505591
"222","ANKRD13C",0.25235165783355,2.79225384766111,3.67222073675456,0.00132187507199064,0.0075256627693287,-1.80222272673252
"223","ANKRD16",0.248148581982744,6.10016924348724,4.65470665164892,0.00011942441340005,0.0010138639069568,0.572055368372069
