,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
2768,DDIT4,0.0473532449257297,7.64465564282979,0.315362413944991,0.753827290734142,0.913808724212477,-6.44825840471811
2769,DDN,-0.0488296218351421,6.52244765293617,-1.18435476808117,0.241992546253384,0.552003426673773,-5.80812530171299
2770,DDO,-0.0530463385398487,5.29894272206383,-1.16887369122976,0.24811630117283,0.557453867142777,-5.82578808376742
2771,DDOST,-0.0326378063405706,11.4580581517021,-0.777778100119469,0.440443577636945,0.739162684669663,-6.1979296528126
2772,DDR1,0.0769333355253661,7.78946337410638,1.75121054817704,0.086174955018124,0.30531701614992,-5.01497812672289
2773,DDR1-AS1,-0.0118185172173852,5.30037105329787,-0.197265235416209,0.844436953636294,0.946316450987356,-6.47841597550008
2774,DDR2,-0.0198713725941957,9.77034594961702,-0.23392697916006,0.816017439603527,0.933604501055823,-6.4705375137837
2775,DDRGK1,-0.0449270224927432,8.09733928246808,-1.21199357661668,0.231333625932461,0.53786626881224,-5.77604707912877
2776,DDT,-0.166493747768104,8.41970299653192,-4.57181618803469,3.30609151701409e-05,0.00136234134199507,2.14623895566173
2777,DDTL,-0.166493747768104,8.41970299653192,-4.57181618803469,3.30609151701409e-05,0.00136234134199507,2.14623895566173
2778,DDX1,-0.063431438588756,9.93786999070213,-2.16779301333449,0.0350664249984496,0.172584432504732,-4.26167447584883
2779,DDX10,0.204323132074281,6.94257658740426,1.93014410618107,0.0593946716350354,0.24245583523764,-4.70815991078287
2780,DDX11,0.0145104056159466,4.20107383095745,0.190021728608398,0.850078056570906,0.947794913741573,-6.4798143500129
2781,DDX17,0.22252997791124,5.7720069757234,1.87377895951578,0.0669376360873811,0.26190726620525,-4.80759404671787
2782,DDX18,0.270696373070656,6.74232570851064,2.58230248544884,0.012857457849019,0.0905359644509851,-3.38380441198539
2783,DDX19A,0.0618862161231944,7.65796170339361,1.0256636897792,0.318923739995068,0.624590753939785,-5.96135805130725
2784,DDX19B,0.0330184075887772,8.12016757768085,0.832912745398221,0.408940186833922,0.714844241751434,-6.15422109465179
2785,DDX21,0.708848122630446,9.14014360534043,4.68832164121975,2.23678463328883e-05,0.00103890938273571,2.51688268363785
2786,DDX23,-0.061138514159409,7.41978977897872,-0.902925345482875,0.370988162176833,0.684195252688326,-6.09453482335987
2787,DDX24,-0.0180320213097698,7.94887807223404,-0.234758527787624,0.815375568759647,0.933604501055823,-6.47034331201525
2788,DDX25,0.00275734665398852,3.72075411189362,0.0573488920953234,0.954500776686056,0.983750367024983,-6.49618000464868
2789,DDX27,0.109675518278993,8.11103578072341,2.18776219768219,0.0557424453453562,0.206512346800364,-4.12113709975559
2790,DDX28,0.084753424451093,5.76806912442553,1.21272081670685,0.231057880795862,0.537514908237624,-5.77519362600129
2791,DDX31,0.141218548432981,6.42548280219149,2.12809202467633,0.038390409710275,0.183499634740025,-4.33926336936631
2792,DDX39A,0.0430257239855178,7.54364946519149,0.650166682753173,0.518624955876458,0.793764881013188,-6.28786825981934
2793,DDX39B,0.0166310671974763,10.2360134358936,0.296251174853507,0.768291753775476,0.918500138787849,-6.45407809025885
2794,DDX3X,0.463537331655808,7.37190387270213,2.8355430408147,0.00663348719692709,0.0585875022805731,-2.79072012728638
2795,DDX3Y,0.415791520014497,6.67733662829787,4.61389379894311,2.87200293795062e-05,0.00122643056152287,2.2797011015336
2796,DDX4,0.0304430900108721,3.85145288159574,0.74903195040328,0.457422967799352,0.753289522763881,-6.21956126188465
2797,DDX41,-0.0673444270797052,8.13169941270213,-1.58688317983214,0.118979575002404,0.370816912917465,-5.27352859752305
2798,DDX42,0.0533244112445725,8.8267450122766,1.40005013252351,0.167805777365708,0.450090993643221,-5.53947569133763
2799,DDX43,-0.0723884953423886,5.67483145382979,-0.766234141298765,0.447217038996603,0.74407513592152,-6.20671204386392
2800,DDX46,0.0519955942898616,8.87101679519149,1.15741329831279,0.252721084346585,0.562331575298446,-5.83872215272452
2801,DDX47,0.178010009367767,9.4001912286383,3.94758911250823,0.000252372343658897,0.00592872962795994,0.228479182633691
2802,DDX49,-0.00446166089492106,6.20478483444681,-0.0943211214178156,0.925239172935288,0.975772872949665,-6.49338294335021
